         266664 function calls (261463 primitive calls) in 0.405 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2650(FigureManagerBase)
        1    0.000    0.000    0.000    0.000 gzip.py:110(GzipFile)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:201(__subclasshook__)
        1    0.000    0.000    0.000    0.000 _internal.py:210(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 error.py:35(HTTPError)
        1    0.000    0.000    0.000    0.000 utils.py:1955(suppress_warnings)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2725(__init__)
        1    0.000    0.000    0.000    0.000 ticker.py:1783(MaxNLocator)
       12    0.000    0.000    0.000    0.000 mixins.py:40(_inplace_binary_method)
        1    0.000    0.000    0.000    0.000 backend_tools.py:34(ToolBase)
        1    0.000    0.000    0.000    0.000 bezier.py:152(BezierSegment)
        1    0.000    0.000    0.000    0.000 tritools.py:13(TriAnalyzer)
        1    0.000    0.000    0.000    0.000 numerictypes.py:774(__getitem__)
        1    0.000    0.000    0.000    0.000 triplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:335(__init__)
        1    0.000    0.000    0.000    0.000 traceback.py:27(format_list)
        1    0.000    0.000    0.000    0.000 widgets.py:1956(RectangleSelector)
        1    0.000    0.000    0.000    0.000 datetime.py:1005(time)
        1    0.000    0.000    0.000    0.000 collections.py:1743(TriMesh)
        1    0.000    0.000    0.008    0.008 <frozen importlib._bootstrap_external>:863(_cache_bytecode)
        1    0.000    0.000    0.000    0.000 encoders.py:5(<module>)
        1    0.000    0.000    0.000    0.000 rrule.py:1390(_rrulestr)
       45    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        4    0.000    0.000    0.000    0.000 rcsetup.py:588(validate_hinting)
        2    0.000    0.000    0.000    0.000 model.py:264(__init__)
        1    0.000    0.000    0.000    0.000 lzma.py:37(LZMAFile)
        1    0.000    0.000    0.000    0.000 collections.py:865(_CollectionWithSizes)
        4    0.000    0.000    0.000    0.000 docstring.py:39(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:419(Colormap)
        3    0.000    0.000    0.000    0.000 __init__.py:1336(log)
        1    0.000    0.000    0.000    0.000 calendar.py:50(<listcomp>)
        1    0.000    0.000    0.000    0.000 backend_agg.py:401(FigureCanvasAgg)
        2    0.000    0.000    0.000    0.000 types.py:120(__init__)
        1    0.000    0.000    0.000    0.000 feedparser.py:137(FeedParser)
        2    0.000    0.000    0.000    0.000 getlimits.py:532(max)
        1    0.000    0.000    0.000    0.000 gridspec.py:387(SubplotSpec)
        8    0.000    0.000    0.000    0.000 pyparsing.py:3378(<genexpr>)
        2    0.000    0.000    0.000    0.000 os.py:728(__setitem__)
       20    0.000    0.000    0.000    0.000 traceback.py:239(__init__)
        9    0.000    0.000    0.000    0.000 {built-in method builtins.round}
        7    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 header.py:179(Header)
        1    0.000    0.000    0.000    0.000 threading.py:85(_RLock)
        2    0.000    0.000    0.000    0.000 functools.py:195(<listcomp>)
        4    0.000    0.000    0.000    0.000 _collections_abc.py:204(<genexpr>)
        1    0.000    0.000    0.000    0.000 transforms.py:1826(Affine2DBase)
        4    0.000    0.000    0.000    0.000 __init__.py:396(_wrap)
        1    0.000    0.000    0.000    0.000 numeric.py:3075(_setdef)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
       11    0.000    0.000    0.000    0.000 opcode.py:45(name_op)
        1    0.000    0.000    0.000    0.000 triangulation.py:11(Triangulation)
        5    0.000    0.000    0.000    0.000 rcsetup.py:509(validate_ps_distiller)
        1    0.000    0.000    0.000    0.000 __init__.py:1562(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 _base.py:143(_process_plot_var_args)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:285(__subclasshook__)
        1    0.000    0.000    0.000    0.000 collections.py:1813(QuadMesh)
        1    0.000    0.000    0.000    0.000 arrayterator.py:20(Arrayterator)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1807(HermiteE)
        1    0.000    0.000    0.000    0.000 numeric.py:150(ones)
        3    0.000    0.000    0.000    0.000 numeric.py:3069(__exit__)
        1    0.000    0.000    0.000    0.000 __init__.py:748(_addHandlerRef)
        3    0.000    0.000    0.007    0.002 six.py:114(_resolve)
        1    0.000    0.000    0.000    0.000 scale.py:455(LogitTransform)
        1    0.000    0.000    0.000    0.000 traceback.py:223(FrameSummary)
        1    0.000    0.000    0.000    0.000 core.py:230(reload_library)
       11    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 rcsetup.py:344(validate_color_or_inherit)
        1    0.000    0.000    0.000    0.000 model.py:102(PrimitiveType)
        1    0.000    0.000    0.000    0.000 backend_bases.py:129(_Backend)
        1    0.000    0.000    0.000    0.000 six.py:475(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 docstring.py:11(Substitution)
        1    0.000    0.000    0.000    0.000 request.py:776(HTTPPasswordMgr)
       11    0.000    0.000    0.000    0.000 __init__.py:16(<genexpr>)
        1    0.000    0.000    0.000    0.000 collections.py:1598(EllipseCollection)
        1    0.000    0.000    0.000    0.000 numerictypes.py:957(_register_types)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        1    0.000    0.000    0.000    0.000 _version.py:18(NumpyVersion)
        1    0.000    0.000    0.000    0.000 string.py:174(Formatter)
        1    0.000    0.000    0.000    0.000 extras.py:1494(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:207(Variable)
        1    0.000    0.000    0.000    0.000 parse.py:284(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 collections.py:940(PolyCollection)
        1    0.000    0.000    0.000    0.000 runner.py:13(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 widgets.py:640(TextBox)
        6    0.000    0.000    0.000    0.000 version.py:312(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:758(Handler)
        6    0.000    0.000    0.000    0.000 patches.py:1816(<listcomp>)
        2    0.000    0.000    0.000    0.000 font_manager.py:1011(__init__)
        2    0.000    0.000    0.000    0.000 font_manager.py:1017(<listcomp>)
        2    0.000    0.000    0.000    0.000 __init__.py:711(_get_cachedir)
        4    0.000    0.000    0.000    0.000 legend_handler.py:183(__init__)
        1    0.000    0.000    0.000    0.000 quiver.py:892(Barbs)
        1    0.000    0.000    0.000    0.000 header.py:541(_Accumulator)
        1    0.000    0.000    0.000    0.000 table.py:153(CustomCell)
        1    0.000    0.000    0.000    0.000 numerictypes.py:860(<lambda>)
        2    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:14(Gcf)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.copyto}
        1    0.000    0.000    0.000    0.000 constants.py:4(<module>)
        7    0.000    0.000    0.000    0.000 utils.py:52(_set_function_name)
        2    0.000    0.000    0.000    0.000 _version.py:62(<listcomp>)
        1    0.000    0.000    0.000    0.000 response.py:7(<module>)
       17    0.000    0.000    0.000    0.000 pyparsing.py:2474(<genexpr>)
        8    0.000    0.000    0.000    0.000 __init__.py:99(CFunctionType)
        2    0.000    0.000    0.000    0.000 pyparsing.py:491(<listcomp>)
        1    0.000    0.000    0.000    0.000 loader.py:66(TestLoader)
        1    0.000    0.000    0.000    0.000 mlab.py:3044(FormatBool)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3278(<genexpr>)
        1    0.000    0.000    0.000    0.000 legendre.py:1790(Legendre)
        1    0.000    0.000    0.000    0.000 transforms.py:1111(LockableBbox)
        1    0.000    0.000    0.000    0.000 __init__.py:3474(Spinbox)
        1    0.000    0.000    0.000    0.000 __init__.py:767(__init__)
        3    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 collections.py:1133(LineCollection)
        2    0.000    0.000    0.000    0.000 genericpath.py:27(isfile)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2057(IPv6Interface)
       27    0.000    0.000    0.000    0.000 pathlib.py:120(<genexpr>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1362(IPv4Interface)
        1    0.000    0.000    0.000    0.000 info.py:156(<module>)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:73(_QByteMap)
        1    0.000    0.000    0.000    0.000 axis.py:1764(XAxis)
       14    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        4    0.000    0.000    0.000    0.000 rcsetup.py:612(validate_bbox)
        5    0.000    0.000    0.000    0.000 datetime.py:277(_check_time_fields)
        1    0.000    0.000    0.000    0.000 threading.py:332(notify)
        3    0.000    0.000    0.000    0.000 index_tricks.py:241(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:167(ParseBaseException)
        1    0.000    0.000    0.000    0.000 six.py:580(iterkeys)
        1    0.000    0.000    0.000    0.000 charset.py:167(Charset)
        1    0.000    0.000    0.016    0.016 core.py:159(load_base_library)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1397(__invert__)
        1    0.000    0.000    0.000    0.000 argparse.py:1216(_ActionsContainer)
        1    0.000    0.000    0.000    0.000 dviread.py:602(Vf)
        1    0.000    0.000    0.000    0.000 deprecation.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _util.py:156(__init__)
        1    0.000    0.000    0.000    0.000 mlab.py:1585(PCA)
        1    0.000    0.000    0.000    0.000 transforms.py:60(TransformNode)
        1    0.000    0.000    0.000    0.000 axis.py:2134(YAxis)
        1    0.000    0.000    0.000    0.000 collections.py:914(PathCollection)
        1    0.000    0.000    0.000    0.000 sre_parse.py:931(expand_template)
        1    0.000    0.000    0.000    0.000 ticker.py:1302(PercentFormatter)
        1    0.000    0.000    0.000    0.000 pathlib.py:126(<setcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:730(_get_data_path)
        1    0.000    0.000    0.000    0.000 subprocess.py:60(CalledProcessError)
        1    0.000    0.000    0.000    0.000 traceback.py:403(TracebackException)
        3    0.000    0.000    0.000    0.000 version.py:331(_cmp)
        1    0.000    0.000    0.000    0.000 _common.py:233(tzrangebase)
        1    0.000    0.000    0.000    0.000 dates.py:871(rrulewrapper)
        1    0.000    0.000    0.000    0.000 info.py:184(<module>)
        1    0.000    0.000    0.000    0.000 random.py:84(__init__)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        1    0.000    0.000    0.000    0.000 threading.py:510(set)
        1    0.000    0.000    0.000    0.000 _procrustes.py:4(<module>)
        2    0.000    0.000    0.000    0.000 font_manager.py:1015(make_rcparams_key)
        1    0.000    0.000    0.000    0.000 pyplot.py:2024(colormaps)
        3    0.000    0.000    0.000    0.000 threading.py:72(RLock)
        1    0.000    0.000    0.000    0.000 patches.py:1538(Arc)
        2    0.000    0.000    0.000    0.000 datetime.py:671(__new__)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:177(_ndptr)
        1    0.000    0.000    0.000    0.000 offsetbox.py:490(PaddedBox)
        7    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:1034(_BackendTk)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 gzip.py:375(_GzipReader)
        1    0.000    0.000    0.000    0.000 __init__.py:2016(Place)
        1    0.000    0.000    0.000    0.000 pickle.py:183(_Framer)
        2    0.000    0.000    0.000    0.000 re.py:170(search)
        4    0.000    0.000    0.000    0.000 rcsetup.py:169(validate_float_or_None)
        1    0.000    0.000    0.000    0.000 header.py:413(_ValueFormatter)
        1    0.000    0.000    0.000    0.000 geo.py:373(MollweideAxes)
        1    0.000    0.000    0.000    0.000 dates.py:605(DateFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:3395(PhotoImage)
        1    0.000    0.000    0.000    0.000 widgets.py:1897(ToolHandles)
        1    0.000    0.000    0.000    0.000 getlimits.py:455(iinfo)
        1    0.000    0.000    0.000    0.000 hermite.py:1810(Hermite)
        1    0.000    0.000    0.000    0.000 backend_tools.py:381(ToolQuit)
        4    0.000    0.000    0.000    0.000 rcsetup.py:339(<listcomp>)
        1    0.000    0.000    0.000    0.000 geo.py:246(_GeoTransform)
        1    0.000    0.000    0.000    0.000 ssl.py:333(_ASN1Object)
        1    0.000    0.000    0.000    0.000 __init__.py:3335(Image)
        3    0.000    0.000    0.000    0.000 legend_handler.py:214(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:1043(Wedge)
        1    0.000    0.000    0.000    0.000 version.py:267(LooseVersion)
        1    0.000    0.000    0.000    0.000 patches.py:1879(_simpleprint_styles)
        1    0.000    0.000    0.000    0.000 widgets.py:1243(Cursor)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2506(__str__)
        1    0.000    0.000    0.000    0.000 gridspec.py:35(GridSpecBase)
        1    0.000    0.000    0.000    0.000 core.py:166(iter_user_libraries)
        1    0.000    0.000    0.004    0.004 mathtext.py:2756(<lambda>)
        1    0.000    0.000    0.000    0.000 patches.py:1498(Circle)
        1    0.000    0.000    0.000    0.000 dis.py:405(Bytecode)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2124(LineStart)
        4    0.000    0.000    0.000    0.000 function_base.py:213(iterable)
        1    0.000    0.000    0.000    0.000 tz.py:32(tzutc)
        1    0.000    0.000    0.000    0.000 case.py:1337(FunctionTestCase)
        1    0.000    0.000    0.000    0.000 dviread.py:512(DviFont)
        1    0.000    0.000    0.000    0.000 re.py:329(filter)
        1    0.000    0.000    0.000    0.000 core.py:1001(_MaskedBinaryOperation)
        3    0.000    0.000    0.000    0.000 _testutils.py:26(__init__)
        1    0.000    0.000    0.000    0.000 _policybase.py:267(Compat32)
        1    0.000    0.000    0.000    0.000 traceback.py:310(StackSummary)
       16    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        2    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        1    0.000    0.000    0.000    0.000 pyparsing.py:1551(__init__)
        1    0.000    0.000    0.000    0.000 ssl.py:361(SSLContext)
        1    0.000    0.000    0.000    0.000 polar.py:23(PolarTransform)
        1    0.000    0.000    0.000    0.000 parse.py:142(_NetlocResultMixinBase)
        4    0.000    0.000    0.000    0.000 rcsetup.py:492(update_savefig_format)
        3    0.000    0.000    0.000    0.000 __init__.py:1483(__init__)
        1    0.000    0.000    0.000    0.000 csv.py:129(DictWriter)
        1    0.000    0.000    0.000    0.000 loader.py:76(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:625(LinearSegmentedColormap)
        1    0.000    0.000    0.000    0.000 streamplot.py:243(DomainMap)
        1    0.000    0.000    0.000    0.000 __init__.py:3654(PanedWindow)
        1    0.000    0.000    0.000    0.000 tz.py:158(tzlocal)
        8    0.000    0.000    0.000    0.000 six.py:189(__get_module)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:999(ConfigureSubplotsTk)
        4    0.000    0.000    0.000    0.000 rcsetup.py:854(validate_hist_bins)
        1    0.000    0.000    0.000    0.000 mathtext.py:941(StixFonts)
        1    0.000    0.000    0.000    0.000 ticker.py:335(NullFormatter)
        1    0.000    0.000    0.000    0.000 core.py:6361(_extrema_operation)
        1    0.000    0.000    0.000    0.000 laguerre.py:1760(Laguerre)
        1    0.000    0.000    0.000    0.000 core.py:6255(__new__)
        1    0.000    0.000    0.000    0.000 rrule.py:91(rrulebase)
        1    0.000    0.000    0.000    0.000 polar.py:90(PolarAffine)
        2    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:639(NavigationToolbar2Tk)
        4    0.000    0.000    0.000    0.000 backend_bases.py:94(register_backend)
        1    0.000    0.000    0.000    0.000 threading.py:496(__init__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2177(__init__)
        5    0.000    0.000    0.000    0.000 rcsetup.py:577(validate_svg_fonttype)
        6    0.000    0.000    0.000    0.000 patches.py:1825(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2900(Forward)
        1    0.000    0.000    0.000    0.000 __init__.py:2(<module>)
        4    0.000    0.000    0.000    0.000 rcsetup.py:225(validate_int_or_None)
        1    0.000    0.000    0.000    0.000 colors.py:85(<dictcomp>)
        1    0.000    0.000    0.000    0.000 backend_tools.py:25(Cursors)
        1    0.000    0.000    0.000    0.000 patches.py:934(Polygon)
        3    0.000    0.000    0.000    0.000 legend_handler.py:344(__init__)
        1    0.000    0.000    0.000    0.000 colors.py:1071(SymLogNorm)
        1    0.000    0.000    0.000    0.000 blocking_input.py:124(BlockingMouseInput)
        1    0.000    0.000    0.000    0.000 gridspec.py:168(GridSpec)
        1    0.000    0.000    0.000    0.000 transforms.py:2659(BboxTransformTo)
        1    0.000    0.000    0.000    0.000 core.py:6248(MaskedConstant)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1445(IPv4Network)
        1    0.000    0.000    0.000    0.000 __init__.py:1977(Pack)
        1    0.000    0.000    0.000    0.000 error.py:2(<module>)
        3    0.000    0.000    0.000    0.000 ufunclike.py:14(_deprecate_out_named_y)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1613(DraggableBase)
       10    0.000    0.000    0.000    0.000 pyparsing.py:3241(<lambda>)
        1    0.000    0.000    0.000    0.000 text.py:1625(OffsetFrom)
        1    0.000    0.000    0.000    0.000 __init__.py:2482(Checkbutton)
       18    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:676(Filterer)
        1    0.000    0.000    0.000    0.000 dates.py:976(DateLocator)
        1    0.000    0.000    0.000    0.000 rrule.py:1281(rruleset)
        1    0.000    0.000    0.000    0.000 sysconfig.py:41(_is_python_source_dir)
        1    0.000    0.000    0.000    0.000 backend_tools.py:559(ToolViewsPositions)
        1    0.000    0.000    0.000    0.000 widgets.py:1454(_SelectorWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:1683(SpanSelector)
        4    0.000    0.000    0.000    0.000 rcsetup.py:206(validate_dpi)
        4    0.000    0.000    0.000    0.000 rcsetup.py:625(validate_sketch)
        1    0.000    0.000    0.000    0.000 six.py:124(_LazyModule)
        1    0.000    0.000    0.000    0.000 csv.py:79(DictReader)
        1    0.000    0.000    0.000    0.000 text.py:1709(_AnnotationBase)
        1    0.000    0.000    0.000    0.000 __init__.py:424(Formatter)
        1    0.000    0.000    0.000    0.000 pathlib.py:259(_PosixFlavour)
       13    0.000    0.000    0.000    0.000 pyparsing.py:1423(leaveWhitespace)
        1    0.000    0.000    0.000    0.000 axis.py:531(YTick)
        1    0.000    0.000    0.000    0.000 calendar.py:258(TextCalendar)
        1    0.000    0.000    0.000    0.000 _datasource.py:504(Repository)
        1    0.000    0.000    0.000    0.000 gzip.py:69(_PaddedFile)
        3    0.000    0.000    0.000    0.000 version.py:69(__ge__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2126(__init__)
        1    0.000    0.000    0.000    0.000 dates.py:1589(MicrosecondLocator)
        5    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
        2    0.000    0.000    0.000    0.000 pyparsing.py:2146(__init__)
        1    0.000    0.000    0.000    0.000 dates.py:1161(AutoDateLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1056(RRuleLocator)
        2    0.000    0.000    0.000    0.000 cm.py:63(<listcomp>)
        1    0.000    0.000    0.000    0.000 colorbar.py:905(Colorbar)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3218(ToolContainerBase)
        1    0.000    0.000    0.000    0.000 tempfile.py:777(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1269(OffsetImage)
        1    0.000    0.000    0.000    0.000 _import_tools.py:9(PackageLoader)
        1    0.000    0.000    0.000    0.000 __init__.py:271(_parse_commandline)
        1    0.000    0.000    0.000    0.000 transforms.py:2302(BlendedAffine2D)
        1    0.000    0.000    0.000    0.000 request.py:592(HTTPRedirectHandler)
        1    0.000    0.000    0.000    0.000 index_tricks.py:231(AxisConcatenator)
        1    0.000    0.000    0.000    0.000 widgets.py:65(Widget)
        1    0.000    0.000    0.000    0.000 patches.py:584(Shadow)
        1    0.000    0.000    0.000    0.000 records.py:215(record)
        1    0.000    0.000    0.000    0.000 image.py:783(AxesImage)
        1    0.000    0.000    0.000    0.000 artist.py:1183(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:853(mkdirs)
        1    0.000    0.000    0.000    0.000 model.py:341(StructOrUnion)
        1    0.000    0.000    0.000    0.000 mathtext.py:379(Fonts)
        1    0.000    0.000    0.000    0.000 parser.py:374(_ymd)
        1    0.000    0.000    0.000    0.000 calendar.py:127(Calendar)
        1    0.000    0.000    0.000    0.000 colors.py:298(ColorConverter)
        1    0.000    0.000    0.000    0.000 parser.py:485(parser)
        1    0.000    0.000    0.000    0.000 legend_handler.py:557(__init__)
        1    0.000    0.000    0.000    0.000 ticker.py:1411(Locator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:19(TriInterpolator)
        1    0.000    0.000    0.000    0.000 mlab.py:3633(GaussianKDE)
        1    0.000    0.000    0.000    0.000 transforms.py:88(__init__)
        1    0.000    0.000    0.004    0.004 __init__.py:993(rc_params)
        1    0.000    0.000    0.001    0.001 artist.py:1177(get_setters)
        1    0.000    0.000    0.000    0.000 __init__.py:314(__init__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2697(__init__)
        4    0.000    0.000    0.000    0.000 six.py:67(_add_doc)
        1    0.000    0.000    0.000    0.000 ticker.py:346(FixedFormatter)
        1    0.000    0.000    0.000    0.000 request.py:2299(ftpwrapper)
        1    0.000    0.000    0.000    0.000 case.py:221(_AssertWarnsContext)
        1    0.000    0.000    0.000    0.000 mathtext.py:754(UnicodeFonts)
        1    0.000    0.000    0.000    0.000 offsetbox.py:702(TextArea)
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        1    0.000    0.000    0.000    0.000 request.py:850(HTTPPasswordMgrWithPriorAuth)
        1    0.000    0.000    0.000    0.000 ticker.py:810(LogFormatter)
        1    0.000    0.000    0.000    0.000 threading.py:201(Condition)
        1    0.000    0.000    0.000    0.000 tokenize.py:346(_get_normal_name)
        5    0.000    0.000    0.000    0.000 datetime.py:292(_check_tzinfo_arg)
        1    0.000    0.000    0.000    0.000 backend_tools.py:955(ToolPan)
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 tz.py:768(tzrange)
        2    0.000    0.000    0.000    0.000 __init__.py:1086(__init__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:549(ToolXScale)
        1    0.000    0.000    0.000    0.000 __init__.py:17(register)
        1    0.000    0.000    0.000    0.000 container.py:10(Container)
        1    0.000    0.000    0.000    0.000 _version.py:114(_compare)
        1    0.000    0.000    0.000    0.000 geo.py:273(AitoffAxes)
        1    0.000    0.000    0.000    0.000 pathlib.py:574(_PathParents)
        3    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 pyparsing.py:1807(Regex)
        1    0.000    0.000    0.000    0.000 geo.py:324(HammerAxes)
        1    0.000    0.000    0.000    0.000 __init__.py:2886(Scrollbar)
        1    0.000    0.000    0.000    0.000 __init__.py:1122(Manager)
        1    0.000    0.000    0.000    0.000 __init__.py:468(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:57(_Deprecate)
        1    0.000    0.000    0.000    0.000 argparse.py:1020(_VersionAction)
        1    0.000    0.000    0.000    0.000 __init__.py:237(LogRecord)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1180(_DOF_estimator_min_E)
        1    0.000    0.000    0.000    0.000 polar.py:211(_AxisWrapper)
        1    0.000    0.000    0.000    0.000 getlimits.py:305(finfo)
        2    0.000    0.000    0.000    0.000 pyparsing.py:2828(__str__)
        1    0.000    0.000    0.000    0.000 colors.py:63(_ColorMapping)
        2    0.000    0.000    0.000    0.000 index_tricks.py:159(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:2531(State)
        1    0.000    0.000    0.000    0.000 __init__.py:148(_BoundMethodProxy)
        8    0.000    0.000    0.000    0.000 rrule.py:75(<genexpr>)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3035(postParse)
        1    0.000    0.000    0.000    0.000 sre_parse.py:855(addgroup)
        1    0.000    0.000    0.000    0.000 parser.py:17(Parser)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:495(AddressList)
        1    0.000    0.000    0.000    0.000 index_tricks.py:98(nd_grid)
        1    0.000    0.000    0.000    0.000 pathlib.py:127(<setcomp>)
        1    0.000    0.000    0.000    0.000 core.py:200(<listcomp>)
        1    0.000    0.000    0.000    0.000 patches.py:1303(YAArrow)
        1    0.000    0.000    0.000    0.000 runner.py:120(TextTestRunner)
        1    0.000    0.000    0.000    0.000 difflib.py:1703(HtmlDiff)
        1    0.000    0.000    0.000    0.000 __init__.py:1169(Stack)
        1    0.000    0.000    0.000    0.000 calendar.py:70(<listcomp>)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:257(CallbackRegistry)
        1    0.000    0.000    0.000    0.000 ticker.py:260(Formatter)
        1    0.000    0.000    0.000    0.000 patches.py:3196(_Base)
        1    0.000    0.000    0.000    0.000 scale.py:196(LogScale)
        1    0.000    0.000    0.000    0.000 patches.py:2729(_Base)
       14    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
        1    0.000    0.000    0.000    0.000 _cm.py:60(cubehelix)
        1    0.000    0.000    0.000    0.000 backend_tools.py:146(ToolToggleBase)
        1    0.000    0.000    0.000    0.000 dates.py:188(_UTC)
        1    0.000    0.000    0.000    0.000 collections.py:1126(AsteriskPolygonCollection)
        1    0.000    0.000    0.000    0.000 enum.py:32(_make_class_unpicklable)
        1    0.000    0.000    0.000    0.000 case.py:184(_AssertRaisesContext)
        1    0.000    0.000    0.000    0.000 units.py:88(ConversionInterface)
        1    0.000    0.000    0.000    0.000 mlab.py:2975(FormatObj)
        1    0.000    0.000    0.000    0.000 subprocess.py:88(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 case.py:137(_AssertRaisesBaseContext)
        1    0.000    0.000    0.000    0.000 polar.py:377(ThetaAxis)
        1    0.000    0.000    0.000    0.000 case.py:44(_Outcome)
        1    0.000    0.000    0.000    0.000 tz.py:1128(tzical)
        1    0.000    0.000    0.000    0.000 blocking_input.py:36(BlockingInput)
        1    0.000    0.000    0.000    0.000 ticker.py:1151(LogitFormatter)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:455(FigureManagerTk)
        1    0.000    0.000    0.000    0.000 _internal.py:200(dummy_ctype)
        1    0.000    0.000    0.000    0.000 six.py:164(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 widgets.py:27(LockDraw)
        1    0.000    0.000    0.000    0.000 colors.py:1188(PowerNorm)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3363(StatusbarBase)
        5    0.000    0.000    0.000    0.000 datetime.py:45(_days_in_month)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2405(Or)
        1    0.000    0.000    0.000    0.000 widgets.py:2540(PolygonSelector)
        1    0.000    0.000    0.000    0.000 __init__.py:903(RingBuffer)
        1    0.000    0.000    0.000    0.000 utils.py:997(SafeEval)
        1    0.000    0.000    0.000    0.000 _common.py:6(weekday)
