M = 0  out of  250
M = 25  out of  250
M = 50  out of  250
M = 75  out of  250
M = 100  out of  250
M = 125  out of  250
M = 150  out of  250
M = 175  out of  250
M = 200  out of  250
M = 225  out of  250
         4493559 function calls (4487363 primitive calls) in 61.601 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 re.py:240(escape)
        1    0.000    0.000    0.000    0.000 geo.py:23(GeoAxes)
        4    0.000    0.000    0.000    0.000 rcsetup.py:626(validate_bbox)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 docstring.py:39(__init__)
        1    0.000    0.000    0.001    0.001 warnings.py:10(showwarning)
       29    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
        1    0.000    0.000    0.000    0.000 os.py:40(_get_exports_list)
        2    0.000    0.000    0.000    0.000 pyparsing.py:645(<listcomp>)
        1    0.000    0.000    0.000    0.000 info.py:86(<module>)
        4    0.000    0.000    0.000    0.000 rcsetup.py:341(<listcomp>)
        1    0.000    0.000    0.000    0.000 textpath.py:413(TextPath)
        1    0.000    0.000    0.000    0.000 pyplot.py:72(_backend_selection)
        1    0.000    0.000    0.000    0.000 __init__.py:2060(Grid)
        1    0.000    0.000    0.000    0.000 transforms.py:59(TransformNode)
        1    0.000    0.000    0.000    0.000 bz2.py:31(BZ2File)
        1    0.000    0.000    0.000    0.000 backend_tools.py:24(Cursors)
        1    0.000    0.000    0.000    0.000 utf_8.py:33(getregentry)
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        1    0.000    0.000    0.000    0.000 legendre.py:1790(Legendre)
        1    0.000    0.000    0.000    0.000 constants.py:4(<module>)
        8    0.000    0.000    0.000    0.000 __init__.py:99(CFunctionType)
        1    0.000    0.000    0.000    0.000 weakref.py:354(__init__)
        1    0.000    0.000    0.000    0.000 _subplots.py:16(SubplotBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:144(OffsetBox)
        1    0.000    0.000    0.001    0.001 version.py:27(<module>)
        4    0.000    0.000    0.000    0.000 rcsetup.py:550(validate_negative_linestyle_legacy)
       12    0.000    0.000    0.000    0.000 mixins.py:40(_inplace_binary_method)
        4    0.000    0.000    0.000    0.000 tempfile.py:481(func_wrapper)
        1    0.000    0.000    0.000    0.000 subprocess.py:520(Popen)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
       29    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        7    0.000    0.000    0.000    0.000 opcode.py:49(jrel_op)
        3    0.000    0.000    0.000    0.000 pathlib.py:374(_wrap_binary_strfunc)
        1    0.000    0.000    0.000    0.000 parser.py:232(parserinfo)
        1    0.000    0.000    0.000    0.000 textpath.py:27(TextToPath)
        3    0.000    0.000    0.000    0.000 locale.py:375(normalize)
        6    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:47(_w_long)
       27    0.000    0.000    0.000    0.000 pathlib.py:120(<genexpr>)
        1    0.000    0.000    0.000    0.000 patches.py:812(RegularPolygon)
        1    0.000    0.000    0.000    0.000 __init__.py:2511(Entry)
        8    0.000    0.000    0.000    0.000 rrule.py:75(<genexpr>)
        4    0.000    0.000    0.000    0.000 rcsetup.py:134(validate_bool_maybe_none)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        2    0.000    0.000    0.000    0.000 {method 'Close' of 'PyHKEY' objects}
        1    0.000    0.000    0.001    0.001 __init__.py:2(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:4012(FancyArrowPatch)
        1    0.000    0.000    0.000    0.000 patches.py:665(Rectangle)
        3    0.000    0.000    0.000    0.000 function_base.py:213(iterable)
        1    0.000    0.000    0.000    0.000 selectors.py:79(BaseSelector)
        1    0.000    0.000    0.000    0.000 triangulation.py:11(Triangulation)
        1    0.000    0.000    0.000    0.000 legend_handler.py:505(__init__)
        6    0.000    0.000    0.000    0.000 version.py:302(__init__)
        1    0.000    0.000    0.000    0.000 hermite.py:1810(Hermite)
        1    0.000    0.000    0.000    0.000 __init__.py:962(update)
        2    0.000    0.000    0.000    0.000 os.py:734(__delitem__)
       10    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
        1    0.000    0.000    0.000    0.000 main.py:49(TestProgram)
        2    0.000    0.000    0.000    0.000 _util.py:156(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.set_string_function}
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:17(Gcf)
        1    0.000    0.000    0.000    0.000 colors.py:1399(LightSource)
        6    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        1    0.000    0.000    0.000    0.000 rrule.py:1390(_rrulestr)
        1    0.000    0.000    0.000    0.000 quiver.py:239(QuiverKey)
        9    0.000    0.000    0.000    0.000 rcsetup.py:656(__init__)
        1    0.000    0.000    0.000    0.000 info.py:156(<module>)
        2    0.000    0.000    0.000    0.000 font_manager.py:996(make_rcparams_key)
        4    0.000    0.000    0.000    0.000 six.py:209(is_package)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1807(HermiteE)
        1    0.000    0.000    0.000    0.000 csr.py:23(csr_matrix)
        2    0.000    0.000    0.000    0.000 mlab.py:3003(__init__)
        1    0.000    0.000    0.000    0.000 parser.py:48(_timelex)
        1    0.000    0.000    0.000    0.000 cbook.py:1006(mkdirs)
        4    0.000    0.000    0.000    0.000 rcsetup.py:639(validate_sketch)
        1    0.000    0.000    0.000    0.000 argparse.py:144(HelpFormatter)
       45    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        2    0.000    0.000    0.000    0.000 genericpath.py:27(isfile)
        1    0.000    0.000    0.000    0.000 collections.py:1029(RegularPolyCollection)
        1    0.000    0.000    0.000    0.000 pathlib.py:126(<setcomp>)
        1    0.000    0.000    0.000    0.000 transforms.py:87(__init__)
        9    0.000    0.000    0.000    0.000 __future__.py:79(__init__)
        1    0.000    0.000    0.000    0.000 figure.py:59(AxesStack)
        1    0.000    0.000    0.001    0.001 request.py:881(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1230(Logger)
        4    0.000    0.000    0.000    0.000 tempfile.py:424(__init__)
        1    0.000    0.000    0.000    0.000 _common.py:233(tzrangebase)
        1    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.LoadLibrary}
        3    0.000    0.000    0.000    0.000 argparse.py:1476(_get_handler)
       12    0.000    0.000    0.000    0.000 utils.py:52(_set_function_name)
        1    0.000    0.000    0.000    0.000 __init__.py:1314(rc_context)
        1    0.000    0.000    0.000    0.000 helpers.py:10(<dictcomp>)
        2    0.000    0.000    0.000    0.000 rcsetup.py:112(validate_path_exists)
        2    0.000    0.000    0.000    0.000 random.py:84(__init__)
        4    0.000    0.000    0.000    0.000 {built-in method math.log}
        1    0.000    0.000    0.000    0.000 _ccallback.py:26(LowLevelCallable)
        1    0.000    0.000    0.000    0.000 tempfile.py:136(_RandomNameSequence)
        3    0.000    0.000    0.000    0.000 version.py:331(_cmp)
        1    0.000    0.000    0.000    0.000 laguerre.py:1760(Laguerre)
       16    0.000    0.000    0.000    0.000 pyparsing.py:294(__getitem__)
        1    0.000    0.000    0.000    0.000 arrayprint.py:378(decorating_function)
        1    0.000    0.000    0.000    0.000 dates.py:437(DateFormatter)
        1    0.000    0.000    0.000    0.000 csc.py:20(csc_matrix)
        1    0.000    0.000    0.000    0.000 table.py:40(Cell)
        1    0.000    0.000    0.000    0.000 header.py:541(_Accumulator)
        2    0.000    0.000    0.000    0.000 argparse.py:1346(add_argument_group)
        1    0.000    0.000    0.000    0.000 dviread.py:43(Dvi)
        3    0.000    0.000    0.000    0.000 tokenize.py:381(read_or_stop)
        1    0.000    0.000    0.000    0.000 __init__.py:31(get_projection_names)
        2    0.000    0.000    0.003    0.001 __init__.py:685(_get_cachedir)
        1    0.000    0.000    0.000    0.000 utils.py:1955(suppress_warnings)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:521(FigureManagerTkAgg)
        1    0.000    0.000    0.000    0.000 __init__.py:207(Variable)
       10    0.000    0.000    0.000    0.000 patches.py:1855(<genexpr>)
       11    0.000    0.000    0.000    0.000 _color_data.py:34(<genexpr>)
        1    0.000    0.000    0.000    0.000 codecs.py:93(__new__)
        1    0.000    0.000    0.000    0.000 calendar.py:127(Calendar)
        2    0.000    0.000    0.000    0.000 _version.py:20(get_versions)
        1    0.000    0.000    0.000    0.000 feedparser.py:46(BufferedSubFile)
       14    0.000    0.000    0.000    0.000 _common.py:9(__init__)
       16    0.000    0.000    0.000    0.000 cycler.py:145(change_key)
        1    0.000    0.000    0.000    0.000 offsetbox.py:577(DrawingArea)
        1    0.000    0.000    0.000    0.000 error.py:35(HTTPError)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2057(IPv6Interface)
        1    0.000    0.000    0.000    0.000 widgets.py:65(Widget)
        1    0.000    0.000    0.000    0.000 bezier.py:155(BezierSegment)
        1    0.000    0.000    0.000    0.000 _policybase.py:267(Compat32)
        6    0.000    0.000    0.000    0.000 opcode.py:53(jabs_op)
        4    0.000    0.000    0.000    0.000 _collections_abc.py:204(<genexpr>)
        1    0.000    0.000    0.000    0.000 mathtext.py:3215(MathTextParser)
        1    0.000    0.000    0.003    0.003 <frozen importlib._bootstrap_external>:863(_cache_bytecode)
        1    0.000    0.000    0.000    0.000 tz.py:32(tzutc)
        1    0.000    0.000    0.000    0.000 info.py:184(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:926(Polygon)
        1    0.000    0.000    0.000    0.000 backend_tools.py:33(ToolBase)
        1    0.000    0.000    0.000    0.000 calendar.py:70(<listcomp>)
        1    0.000    0.000    0.000    0.000 getlimits.py:62(MachArLike)
        1    0.000    0.000    0.000    0.000 csv.py:79(DictReader)
        1    0.000    0.000    0.000    0.000 tz.py:334(tzfile)
        1    0.000    0.000    0.000    0.000 lzma.py:37(LZMAFile)
        1    0.000    0.000    0.000    0.000 ssl.py:354(Purpose)
        1    0.000    0.000    0.000    0.000 cbook.py:1311(Stack)
        3    0.000    0.000    0.000    0.000 pyparsing.py:4270(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:43(<listcomp>)
        2    0.000    0.000    0.000    0.000 font_manager.py:992(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:758(Handler)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4141(__lshift__)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:143(_process_plot_var_args)
        3    0.000    0.000    0.000    0.000 datetime.py:40(_days_before_year)
        1    0.000    0.000    0.000    0.000 _internal.py:210(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 legend.py:53(DraggableLegend)
        1    0.000    0.000    0.000    0.000 colors.py:775(Normalize)
        1    0.000    0.000    0.000    0.000 feedparser.py:137(FeedParser)
        1    0.000    0.000    0.000    0.000 core.py:6046(mvoid)
        1    0.000    0.000    0.000    0.000 __init__.py:767(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:3238(__init__)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2004(__call__)
        1    0.000    0.000    0.000    0.000 threading.py:496(__init__)
        8    0.000    0.000    0.000    0.000 pyparsing.py:434(__len__)
        3    0.000    0.000    0.000    0.000 legend_handler.py:293(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:564(Barrier)
        1    0.000    0.000    0.001    0.001 version.py:93(StrictVersion)
        2    0.000    0.000    0.000    0.000 re.py:329(filter)
        1    0.000    0.000    0.000    0.000 numerictypes.py:957(_register_types)
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 ssl.py:361(SSLContext)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1362(IPv4Interface)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3346(And)
        4    0.000    0.000    0.000    0.000 rcsetup.py:602(validate_hinting)
        8    0.000    0.000    0.000    0.000 six.py:189(__get_module)
        2    0.000    0.000    0.000    0.000 getlimits.py:96(_str_xmin)
        1    0.000    0.000    0.000    0.000 transforms.py:2193(BlendedAffine2D)
        1    0.000    0.000    0.000    0.000 inspect.py:2515(BoundArguments)
        1    0.000    0.000    0.000    0.000 geo.py:258(AitoffTransform)
        1    0.000    0.000    0.000    0.000 backend_agg.py:435(FigureCanvasAgg)
        1    0.000    0.000    0.000    0.000 request.py:972(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 threading.py:891(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 rrule.py:1281(rruleset)
        2    0.000    0.000    0.000    0.000 datetime.py:671(__new__)
        2    0.000    0.000    0.003    0.001 __init__.py:660(_get_configdir)
        1    0.000    0.000    0.000    0.000 numerictypes.py:860(<lambda>)
        1    0.000    0.000    0.000    0.000 parse.py:284(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 mlab.py:1586(PCA)
        4    0.000    0.000    0.000    0.000 <string>:12(__new__)
        1    0.000    0.000    0.000    0.000 request.py:991(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 axis.py:1701(XAxis)
        1    0.000    0.000    0.000    0.000 widgets.py:1135(_SelectorWidget)
        1    0.000    0.000    0.000    0.000 backend_tools.py:664(ToolZoom)
        1    0.000    0.000    0.000    0.000 tritools.py:13(TriAnalyzer)
        1    0.000    0.000    0.000    0.000 axis.py:2030(YAxis)
        1    0.000    0.000    0.000    0.000 image.py:189(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:6248(MaskedConstant)
        1    0.000    0.000    0.000    0.000 calendar.py:67(_localized_day)
        1    0.000    0.000    0.000    0.000 runner.py:29(TextTestResult)
        1    0.000    0.000    0.000    0.000 tz.py:88(tzoffset)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3201(ToolContainerBase)
        5    0.000    0.000    0.000    0.000 six.py:181(_get_module)
        3    0.000    0.000    0.000    0.000 legend_handler.py:182(__init__)
        1    0.000    0.000    0.000    0.000 argparse.py:1216(_ActionsContainer)
        1    0.000    0.000    0.000    0.000 difflib.py:1703(HtmlDiff)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2417(Keyword)
        1    0.000    0.000    0.000    0.000 request.py:1436(FTPHandler)
        1    0.000    0.000    0.000    0.000 dates.py:897(AutoDateLocator)
        1    0.000    0.000    0.000    0.000 patches.py:4357(ConnectionPatch)
        1    0.000    0.000    0.000    0.000 request.py:374(OpenerDirector)
        1    0.000    0.000    0.000    0.000 mathtext.py:396(Fonts)
        1    0.000    0.000    0.000    0.000 parser.py:127(BytesHeaderParser)
        1    0.000    0.000    0.000    0.000 colorbar.py:886(Colorbar)
       10    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 patches.py:1848(_simpleprint_styles)
        1    0.000    0.000    0.000    0.000 __init__.py:361(__getattr__)
        2    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:418(__getattr__)
        4    0.000    0.000    0.000    0.000 rcsetup.py:165(validate_float_or_None)
        1    0.000    0.000    0.000    0.000 threading.py:510(set)
        1    0.000    0.000    0.000    0.000 loader.py:76(__init__)
        1    0.000    0.000    0.000    0.000 quiver.py:890(Barbs)
        1    0.000    0.000    0.000    0.000 __init__.py:17(register)
        1    0.000    0.000    0.000    0.000 collections.py:1108(LineCollection)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        1    0.000    0.000    0.000    0.000 transforms.py:1662(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:3335(Image)
        8    0.000    0.000    0.000    0.000 rcsetup.py:346(validate_color_or_inherit)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2600(FigureManagerBase)
        1    0.000    0.000    0.000    0.000 collections.py:1559(EllipseCollection)
       25    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:1977(Pack)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:297(CubicTriInterpolator)
        1    0.000    0.000    0.000    0.000 collections.py:1774(QuadMesh)
        1    0.000    0.000    0.000    0.000 collections.py:1704(TriMesh)
        6    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 __init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:937(ToolbarTk)
        1    0.000    0.000    0.000    0.000 numerictypes.py:774(__getitem__)
        8    0.000    0.000    0.000    0.000 pyparsing.py:4761(<genexpr>)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2023(suppress)
        2    0.000    0.000    0.000    0.000 pyparsing.py:3177(__init__)
        1    0.000    0.000    0.000    0.000 win.py:116(tzwinbase)
        1    0.000    0.000    0.000    0.000 subprocess.py:60(CalledProcessError)
        3    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 suite.py:270(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 table.py:154(CustomCell)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 numeric.py:3075(_setdef)
        1    0.000    0.000    0.000    0.000 backend_tools.py:798(ToolPan)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2354(__init__)
        1    0.000    0.000    0.000    0.000 blocking_input.py:36(BlockingInput)
        1    0.000    0.000    0.000    0.000 core.py:162(iter_user_libraries)
        1    0.000    0.000    0.000    0.000 _import_tools.py:9(PackageLoader)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3422(Or)
        1    0.000    0.000    0.000    0.000 __init__.py:217(_acquireLock)
        1    0.000    0.000    0.000    0.000 geo.py:255(AitoffAxes)
        1    0.000    0.000    0.000    0.000 __init__.py:2016(Place)
        1    0.000    0.000    0.000    0.000 _common.py:115(_tzinfo)
        1    0.000    0.000    0.000    0.000 patches.py:1506(Arc)
        8    0.000    0.000    0.000    0.000 six.py:75(_add_doc)
        1    0.000    0.000    0.000    0.000 arrayterator.py:20(Arrayterator)
        1    0.000    0.000    0.000    0.000 ssl.py:333(_ASN1Object)
        1    0.000    0.000    0.000    0.000 collections.py:889(PathCollection)
        1    0.000    0.000    0.000    0.000 tz.py:158(tzlocal)
        3    0.000    0.000    0.000    0.000 __init__.py:480(CFunctionType)
        2    0.000    0.000    0.000    0.000 numeric.py:1942(set_string_function)
        1    0.000    0.000    0.000    0.000 six.py:469(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 pyplot.py:121(install_repl_displayhook)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:855(ToolTip)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1445(IPv4Network)
        1    0.000    0.000    0.000    0.000 request.py:2299(ftpwrapper)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4138(__init__)
        1    0.000    0.000    0.000    0.000 offsetbox.py:980(AnchoredOffsetbox)
        1    0.000    0.000    0.000    0.000 patches.py:600(Shadow)
        1    0.000    0.000    0.000    0.000 _version.py:17(NumpyVersion)
        1    0.000    0.000    0.000    0.000 socket.py:533(SocketIO)
        1    0.000    0.000    0.000    0.000 argparse.py:2069(<listcomp>)
        1    0.000    0.000    0.000    0.000 collections.py:915(PolyCollection)
        1    0.000    0.000    0.000    0.000 argparse.py:1046(_SubParsersAction)
        1    0.000    0.000    0.000    0.000 patches.py:1035(Wedge)
        1    0.000    0.000    0.000    0.000 units.py:121(__init__)
        1    0.000    0.000    0.000    0.000 difflib.py:43(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 polar.py:26(PolarTransform)
        1    0.000    0.000    0.000    0.000 gridspec.py:31(GridSpecBase)
        1    0.000    0.000    0.000    0.000 pathlib.py:127(<setcomp>)
        1    0.000    0.000    0.000    0.000 blocking_input.py:126(BlockingMouseInput)
        6    0.000    0.000    0.000    0.000 _common.py:13(tzname_in_python2)
        1    0.000    0.000    0.000    0.000 _datasource.py:154(DataSource)
        1    0.000    0.000    0.000    0.000 widgets.py:1580(ToolHandles)
        2    0.000    0.000    0.000    0.000 cm.py:63(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2743(Regex)
        1    0.000    0.000    0.002    0.002 <frozen importlib._bootstrap_external>:753(source_to_code)
        2    0.000    0.000    0.000    0.000 __init__.py:285(set_level)
        1    0.000    0.000    0.000    0.000 text.py:1751(_AnnotationBase)
        1    0.000    0.000    0.000    0.000 __init__.py:1245(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
       10    0.000    0.000    0.000    0.000 argparse.py:2304(_check_value)
        4    0.000    0.000    0.000    0.000 rcsetup.py:353(validate_color_or_auto)
        1    0.000    0.000    0.000    0.000 __init__.py:2886(Scrollbar)
        1    0.000    0.000    0.000    0.000 __init__.py:424(Formatter)
        1    0.000    0.000    0.000    0.000 dates.py:1320(MicrosecondLocator)
        1    0.000    0.000    0.000    0.000 getlimits.py:455(iinfo)
        1    0.000    0.000    0.000    0.000 patches.py:1466(Circle)
        1    0.000    0.000    0.000    0.000 dates.py:725(DateLocator)
        1    0.000    0.000    0.000    0.000 warnings.py:62(simplefilter)
        1    0.000    0.000    0.000    0.000 streamplot.py:326(StreamMask)
        1    0.000    0.000    0.000    0.000 backend_tools.py:328(ToolQuit)
        1    0.000    0.000    0.000    0.000 parse.py:142(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 core.py:6255(__new__)
        1    0.000    0.000    0.000    0.000 parser.py:485(parser)
        1    0.000    0.000    0.000    0.000 __init__.py:3474(Spinbox)
        1    0.000    0.000    0.000    0.000 argparse.py:1003(__init__)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:636(AxisMenu)
        1    0.000    0.000    0.000    0.000 charset.py:167(Charset)
        1    0.000    0.000    0.000    0.000 ticker.py:1147(EngFormatter)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1275(addCondition)
        1    0.000    0.000    0.000    0.000 mathtext.py:1727(Vlist)
        1    0.000    0.000    0.000    0.000 parser.py:374(_ymd)
        1    0.000    0.000    0.000    0.000 enum.py:556(IntEnum)
        1    0.000    0.000    0.000    0.000 _cm.py:61(cubehelix)
        1    0.000    0.000    0.000    0.000 colors.py:94(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:468(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3234(ParseExpression)
        1    0.000    0.000    0.000    0.000 index_tricks.py:231(AxisConcatenator)
        1    0.000    0.000    0.000    0.000 calendar.py:375(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 pathlib.py:259(_PosixFlavour)
        2    0.000    0.000    0.000    0.000 cbook.py:1677(__init__)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:177(_ndptr)
        1    0.000    0.000    0.000    0.000 version.py:267(LooseVersion)
        1    0.000    0.000    0.000    0.000 request.py:776(HTTPPasswordMgr)
        4    0.000    0.000    0.000    0.000 __init__.py:415(__init__)
        3    0.000    0.000    0.000    0.000 version.py:69(__ge__)
        1    0.000    0.000    0.000    0.000 patches.py:2297(Sawtooth)
        7    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        4    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
        1    0.000    0.000    0.000    0.000 case.py:1337(FunctionTestCase)
        6    0.000    0.000    0.000    0.000 core.py:875(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:771(UnicodeFonts)
        1    0.000    0.000    0.000    0.000 threading.py:201(Condition)
        1    0.000    0.000    0.000    0.000 __init__.py:2482(Checkbutton)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3138(LineEnd)
        1    0.000    0.000    0.000    0.000 npyio.py:104(NpzFile)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        1    0.000    0.000    0.000    0.000 rrule.py:91(rrulebase)
        1    0.000    0.000    0.000    0.000 pyplot.py:1959(colormaps)
        1    0.000    0.000    0.000    0.000 client.py:1222(HTTPSConnection)
        1    0.000    0.000    0.000    0.000 mathtext.py:2533(State)
        1    0.000    0.000    0.000    0.000 mathtext.py:958(StixFonts)
        1    0.000    0.000    0.000    0.000 traceback.py:310(StackSummary)
        1    0.000    0.000    0.000    0.000 __init__.py:3395(PhotoImage)
        1    0.000    0.000    0.000    0.000 ipaddress.py:539(_BaseAddress)
        1    0.000    0.000    0.000    0.000 request.py:1494(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:314(CDLL)
        4    0.000    0.000    0.000    0.000 rcsetup.py:561(validate_corner_mask)
        1    0.000    0.000    0.000    0.000 contour.py:1387(QuadContourSet)
        1    0.000    0.000    0.000    0.000 utils.py:997(SafeEval)
        1    0.000    0.000    0.000    0.000 rrule.py:1086(_iterinfo)
        1    0.000    0.000    0.000    0.000 colors.py:281(ColorConverter)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:241(LinearTriInterpolator)
        1    0.000    0.000    0.000    0.000 enum.py:32(_make_class_unpicklable)
        1    0.000    0.000    0.000    0.000 pyparsing.py:182(ParseBaseException)
        1    0.000    0.000    0.000    0.000 tz.py:1046(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:384(_calc_mode)
        5    0.000    0.000    0.000    0.000 datetime.py:45(_days_in_month)
       10    0.000    0.000    0.000    0.000 case.py:1315(_deprecate)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3892(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3932(_NullToken)
        1    0.000    0.000    0.000    0.000 image.py:836(NonUniformImage)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:203(AddrlistClass)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1247(_Sparse_Matrix_coo)
        1    0.000    0.000    0.000    0.000 traceback.py:223(FrameSummary)
        1    0.000    0.000    0.000    0.000 transforms.py:2409(CompositeAffine2D)
        1    0.000    0.000    0.000    0.000 patches.py:1273(YAArrow)
        1    0.000    0.000    0.000    0.000 backend_tools.py:371(ToolGrid)
        2    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        1    0.000    0.000    0.000    0.000 encoder.py:104(__init__)
        6    0.000    0.000    0.000    0.000 patches.py:1783(<listcomp>)
        1    0.000    0.000    0.000    0.000 geo.py:414(MollweideAxes)
        1    0.000    0.000    0.000    0.000 traceback.py:403(TracebackException)
        1    0.000    0.000    0.000    0.000 transforms.py:1060(TransformedBbox)
        1    0.000    0.000    0.000    0.000 geo.py:514(LambertAxes)
        1    0.000    0.000    0.000    0.000 calendar.py:258(TextCalendar)
        1    0.000    0.000    0.000    0.000 threading.py:240(__exit__)
        1    0.000    0.000    0.000    0.000 container.py:10(Container)
        1    0.000    0.000    0.000    0.000 docstring.py:11(Substitution)
        4    0.000    0.000    0.000    0.000 rcsetup.py:202(validate_dpi)
        1    0.000    0.000    0.000    0.000 _version.py:3(<module>)
        1    0.000    0.000    0.000    0.000 collections.py:982(BrokenBarHCollection)
        3    0.000    0.000    0.000    0.000 __init__.py:479(PYFUNCTYPE)
        1    0.000    0.000    0.000    0.000 dates.py:792(RRuleLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:790(LogFormatter)
        1    0.000    0.000    0.000    0.000 collections.py:840(_CollectionWithSizes)
        1    0.000    0.000    0.000    0.000 __init__.py:1852(Tk)
        1    0.000    0.000    0.000    0.000 subprocess.py:88(TimeoutExpired)
